	1.5 folds up-regulated																						
AT4G13850.3	1332	6,1	4	0,71 	0,06 	0,95 	0,10 	1,34 	0,07 	0,63 	0,59 	0,85 	0,77 	0,72 	0,86 	0,99 	1,20 	1,18 	1,39 	1,28 	1,50 	GLYCINE-RICH RNA-BINDING PROTEIN 2 (GR-RBP2)	Encodes a glycine-rich RNA-binding protein. Gene expression is induced by cold.
AT4G13930.1	133	38,3	21	1,38 	0,08 	1,52 	0,08 	1,11 	0,03 	1,56 	1,43 	1,32 	1,20 	1,64 	1,66 	1,37 	1,39 	1,07 	1,07 	1,16 	1,16 	SERINE HYDROXYMETHYLTRANSFERASE 4 (SHM4)	Encodes a serine hydroxymethyltransferase maximally expressed in root
AT4G13940.1	118	39,64	25	0,86 	0,17 	1,37 	0,30 	1,69 	0,46 	0,95 	0,51 	1,28 	0,67 	0,76 	1,56 	1,04 	2,13 	0,78 	1,58 	1,42 	2,96 	HOMOLOGY-DEPENDENT GENE SILENCING 1 (HOG1)	Encodes a S-adenosyl-L-homocysteine hydrolase required for DNA methylation-dependent gene silencing.
AT4G14030.2	923	9,85	11	0,98 	0,01 	0,96 	0,02 	0,97 	0,01 	1,00 	1,00 	0,96 	0,97 	1,00 	0,95 	0,97 	0,92 	0,99 	0,95 	0,99 	0,94 	SELENIUM-BINDING PROTEIN 1 (SBP1)	"selenium-binding protein 1 (SBP1); FUNCTIONS IN: selenium binding; INVOLVED IN: response to cadmium ion, response to hydrogen peroxide, cellular response to selenium ion, sulfate assimilation; LOCATED IN: cellular_component unknown; EXPRESSED IN: guard cell; CONTAINS InterPro DOMAIN/s: Cytochrome cd1-nitrite reductase-like, C-terminal haem d1 (InterPro:IPR011048), Selenium-binding protein (InterPro:IPR008826); BEST Arabidopsis thaliana protein match is: selenium-binding protein 2 (TAIR:AT4G14040.1)."
AT4G14040.1	326	22,18	12	1,31 	0,10 	1,42 	0,09 	1,08 	0,05 	1,28 	1,07 	1,57 	1,31 	1,29 	1,26 	1,57 	1,57 	1,01 	0,97 	1,20 	1,15 	SELENIUM-BINDING PROTEIN 2 (SBP2)	"selenium-binding protein 2 (SBP2); FUNCTIONS IN: selenium binding; INVOLVED IN: polar nucleus fusion; LOCATED IN: cellular_component unknown; EXPRESSED IN: guard cell; EXPRESSED DURING: seedling growth; CONTAINS InterPro DOMAIN/s: Cytochrome cd1-nitrite reductase-like, C-terminal haem d1 (InterPro:IPR011048), Selenium-binding protein (InterPro:IPR008826); BEST Arabidopsis thaliana protein match is: selenium-binding protein 1 (TAIR:AT4G14030.2); Has 907 Blast hits to 897 proteins in 207 species: Archae - 39; Bacteria - 194; Metazoa - 215; Fungi - 0; Plants - 80; Viruses - 0; Other Eukaryotes - 379 (source: NCBI BLink)."
AT4G14070.1	1566	4,77	3	0,75 	0,27 	0,80 	0,16 	1,78 	0,76 	0,28 	1,19 	0,28 	1,24 	1,06 	0,53 	1,09 	0,53 	3,84 	1,98 	0,89 	0,42 	ACYL-ACTIVATING ENZYME 15 (AAE15)	Plastidic acyl activating enzyme involved in the elongation of exogenous medium-chain fatty acids to 16- and 18-carbon fatty acids.
AT4G14160.2	1312	6,2	5	0,91 	0,02 	1,02 	0,03 	1,12 	0,03 	0,95 	0,91 	0,90 	0,87 	1,09 	1,00 	1,04 	0,95 	1,15 	1,06 	1,18 	1,09 		"Sec23/Sec24 protein transport family protein; FUNCTIONS IN: transporter activity, zinc ion binding; INVOLVED IN: intracellular protein transport, transport, ER to Golgi vesicle-mediated transport; LOCATED IN: COPII vesicle coat; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Sec23/Sec24, helical domain (InterPro:IPR006900), Sec23/Sec24 beta-sandwich (InterPro:IPR012990), Sec23/Sec24, trunk domain (InterPro:IPR006896), Zinc finger, Sec23/Sec24-type (InterPro:IPR006895), Gelsolin domain (InterPro:IPR007123); BEST Arabidopsis thaliana protein match is: Sec23/Sec24 protein transport family protein (TAIR:AT3G23660.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink)."
AT4G14210.2	817	11,27	6	0,47 	0,06 	0,70 	0,11 	1,53 	0,34 	0,60 	0,41 	0,53 	0,35 	0,54 	0,94 	0,46 	0,84 	0,86 	1,57 	1,21 	2,47 	PHYTOENE DESATURASE 3 (PDS3)	Encodes phytoene desaturase (phytoene dehydrogenase), an enzyme that catalyzes the desaturation of phytoene to zeta-carotene during carotenoid biosynthesis. Processed protein is localized to the plastid.
AT4G14230.1	2507	2	2	1,30 	0,27 	0,51 	0,12 	0,44 	0,14 	1,89 	0,90 	1,63 	0,79 	0,76 	0,33 	0,65 	0,28 	0,40 	0,17 	0,82 	0,36 		"FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: mitochondrion; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF21 (InterPro:IPR002550), Cystathionine beta-synthase, core (InterPro:IPR000644); BEST Arabidopsis thaliana protein match is: CBS domain-containing protein with a domain of unknown function (DUF21) (TAIR:AT4G14240.1); Has 10651 Blast hits to 10438 proteins in 2476 species: Archae - 104; Bacteria - 7995; Metazoa - 296; Fungi - 275; Plants - 231; Viruses - 0; Other Eukaryotes - 1750 (source: NCBI BLink)."
AT4G14240.2	2010	2,98	2	2,10 	0,35 	2,55 	0,62 	1,16 	0,18 	2,81 	2,61 	1,60 	1,41 	4,25 	2,58 	2,07 	1,29 	1,39 	0,82 	1,53 	0,89 		"CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF21 (InterPro:IPR002550), Cystathionine beta-synthase, core (InterPro:IPR000644); BEST Arabidopsis thaliana protein match is: CBS domain-containing protein with a domain of unknown function (DUF21) (TAIR:AT4G14230.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink)."
AT4G14360.2	1350	6,02	9	1,09 	0,04 	1,04 	0,03 	0,95 	0,04 	1,07 	1,18 	1,00 	1,10 	1,12 	1,03 	1,05 	0,95 	1,04 	0,95 	0,95 	0,86 		"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF248, methyltransferase putative (InterPro:IPR004159); BEST Arabidopsis thaliana protein match is: S-adenosyl-L-methionine-dependent methyltransferases superfamily protein (TAIR:AT3G23300.1); Has 35333 Blast hits to 34131 proteins in 2444 species: Archae - 798; Bacteria - 22429; Metazoa - 974; Fungi - 991; Plants - 531; Viruses - 0; Other Eukaryotes - 9610 (source: NCBI BLink)."
AT4G14420.1	1948	3,24	2	0,95 	0,09 	0,75 	0,09 	0,79 	0,08 	0,99 	1,18 	0,74 	0,88 	0,73 	0,99 	0,54 	0,74 	0,72 	0,99 	0,62 	0,83 		"HR-like lesion-inducing protein-related; LOCATED IN: endoplasmic reticulum; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: HR-like lesion-inducer (InterPro:IPR008637); BEST Arabidopsis thaliana protein match is: HR-like lesion-inducing protein-related (TAIR:AT1G04340.1); Has 163 Blast hits to 163 proteins in 27 species: Archae - 0; Bacteria - 10; Metazoa - 0; Fungi - 0; Plants - 141; Viruses - 0; Other Eukaryotes - 12 (source: NCBI BLink)."
AT4G14570.1	1257	6,55	6	0,95 	0,03 	0,98 	0,03 	1,03 	0,04 	0,99 	0,88 	1,02 	0,90 	1,01 	0,91 	1,04 	0,95 	1,02 	0,92 	1,14 	1,04 	ACYLAMINO ACID-RELEASING ENZYME (AARE)	Encodes an acylamino acid-releasing enzyme (AARE) catalyzing the N-terminal hydrolysis   of N[alpha]-acylpeptides to release N[alpha]-acylated amino acids
AT4G14710.5	2043	2,85	2	1,12 	0,17 	1,15 	0,17 	1,07 	0,18 	1,01 	1,56 	0,75 	1,15 	1,06 	1,58 	0,78 	1,17 	1,04 	1,54 	0,67 	1,01 	 (ATARD2)	"ATARD2; FUNCTIONS IN: acireductone dioxygenase [iron(II)-requiring] activity, metal ion binding; INVOLVED IN: oxidation reduction, L-methionine salvage from methylthioadenosine; LOCATED IN: cellular_component unknown; CONTAINS InterPro DOMAIN/s: Cupin, RmlC-type (InterPro:IPR011051), Acireductone dioxygenase, ARD (InterPro:IPR004313), RmlC-like jelly roll fold (InterPro:IPR014710); BEST Arabidopsis thaliana protein match is: acireductone dioxygenase 1 (TAIR:AT4G14716.1)."
AT4G14800.2	1459	5,39	4	0,98 	0,13 	1,40 	0,18 	1,43 	0,08 	0,82 	0,72 	1,28 	1,11 	1,04 	1,18 	1,57 	1,82 	1,25 	1,43 	1,41 	1,63 	20S PROTEASOME BETA SUBUNIT D2 (PBD2)	Encodes 20S proteasome beta subunit PBD2 (PBD2).
AT4G14870.1	1128	7,77	4	0,91 	0,12 	1,06 	0,09 	1,19 	0,11 	0,91 	0,65 	1,21 	0,87 	0,90 	0,93 	1,19 	1,24 	0,98 	1,01 	1,37 	1,41 	 (SECE1)	Encodes a component of the thylakoid-localized Sec system involved in the translocation of cytoplasmic proteins into plastid.
AT4G14880.4	210	29,24	16	1,03 	0,22 	0,89 	0,24 	0,98 	0,26 	0,98 	0,55 	1,63 	0,95 	0,41 	0,93 	0,69 	1,56 	0,43 	0,96 	0,82 	1,69 	O-ACETYLSERINE (THIOL) LYASE (OAS-TL) ISOFORM A1 (OASA1)	Encodes a cytosolic isoform of cytosolic O-acetylserine(thiol)lyase, a key enzyme in cysteine biosynthesis and for the fixation of inorganic sulfide. It catalyzes the formation of cysteine from O-acetylserine and inorganic sulfide. Gene expression is predominant in the root cortex and the xylem parenchyma.  Gene expression is induced in leave, stems and roots by high salt and heavy metal stresses, mediated by ABA. Lines carrying semi-dominant mutations exhibit early senescence.
AT4G14890.1	1767	4	4	1,11 	0,02 	1,02 	0,04 	0,91 	0,03 	1,13 	1,14 	1,08 	1,09 	1,11 	0,97 	1,06 	0,93 	0,97 	0,86 	0,96 	0,85 	FERREDOXIN C 1 (FdC1)	"2Fe-2S ferredoxin-like superfamily protein; FUNCTIONS IN: electron carrier activity, iron-sulfur cluster binding, 2 iron, 2 sulfur cluster binding; INVOLVED IN: electron transport chain; LOCATED IN: chloroplast; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Ferredoxin (InterPro:IPR001041), Ferredoxin [2Fe-2S], plant (InterPro:IPR010241), Beta-grasp fold, ferredoxin-type (InterPro:IPR012675); BEST Arabidopsis thaliana protein match is: ferredoxin 3 (TAIR:AT2G27510.1); Has 5496 Blast hits to 5494 proteins in 1067 species: Archae - 103; Bacteria - 3665; Metazoa - 7; Fungi - 2; Plants - 612; Viruses - 5; Other Eukaryotes - 1102 (source: NCBI BLink)."
AT4G14960.1	2756	1,31	27	1,09 	0,02 	1,12 	0,03 	1,02 	0,03 	1,15 	1,07 	1,12 	1,04 	1,18 	1,09 	1,15 	1,06 	1,02 	0,95 	1,10 	1,02 	TUBULIN ALPHA-6 (TUA6)	Encodes an alpha-tubulin isoform required for right handed helical growth.
AT4G15000.1	2486	2	5	0,94 	0,04 	1,51 	0,04 	1,64 	0,09 	0,86 	1,00 	0,89 	1,02 	1,42 	1,56 	1,47 	1,60 	1,71 	1,85 	1,45 	1,56 		"Ribosomal L27e protein family; FUNCTIONS IN: structural constituent of ribosome; INVOLVED IN: translation; LOCATED IN: cytosolic ribosome, ribosome, cytosolic large ribosomal subunit, intracellular; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Ribosomal protein L27e, conserved site (InterPro:IPR018262), Ribosomal protein L27e (InterPro:IPR001141); BEST Arabidopsis thaliana protein match is: Ribosomal L27e protein family (TAIR:AT3G22230.1); Has 764 Blast hits to 764 proteins in 292 species: Archae - 0; Bacteria - 0; Metazoa - 341; Fungi - 149; Plants - 139; Viruses - 0; Other Eukaryotes - 135 (source: NCBI BLink)."
AT4G15110.1	761	12,04	5	0,63 	0,16 	0,95 	0,35 	1,61 	0,57 	0,55 	0,30 	1,08 	0,60 	0,32 	0,95 	0,59 	1,92 	0,56 	1,74 	0,96 	3,16 	CYTOCHROME P450, FAMILY 97, SUBFAMILY B, POLYPEPTIDE 3 (CYP97B3)	member of CYP97B
AT4G15510.1	671	13,49	7	0,80 	0,08 	1,05 	0,18 	1,30 	0,19 	0,70 	1,02 	0,64 	0,82 	1,47 	0,83 	1,20 	0,70 	1,79 	1,14 	1,38 	0,91 		"Photosystem II reaction center PsbP family protein; FUNCTIONS IN: calcium ion binding; INVOLVED IN: photosynthesis; LOCATED IN: in 9 components; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Photosystem II oxygen evolving complex protein PsbP (InterPro:IPR002683), Mog1/PsbP/DUF1795, alpha/beta/alpha sandwich (InterPro:IPR016124), Mog1/PsbP, alpha/beta/alpha sandwich (InterPro:IPR016123); BEST Arabidopsis thaliana protein match is: PsbP-like protein 1 (TAIR:AT3G55330.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink)."
AT4G15530.6	1323	6,13	3	1,09 	0,23 	1,43 	0,70 	1,67 	1,04 	0,72 	1,47 	0,67 	1,49 	2,68 	0,23 	2,61 	0,21 	4,61 	0,26 	1,63 	0,17 	PYRUVATE ORTHOPHOSPHATE DIKINASE (PPDK)	Encodes a dual-targeted protein believed to act as a pyruvate, orthophosphate dikinase. These enzymes are normally associated with C4 photosynthesis which does not occur in Arabidopsis. However, PPDK may play a role in remobilizing nitrogen during leaf senescence in Arabidopsis. The product of the long transcript (.1 gene model) was shown to be targeted to the chloroplast, whereas the shorter transcript (no targeting sequence) accumulates in the cytosol. The two proteins were also found to be expressed in slightly different tissues.
AT4G15545.1	880	10,27	5	1,27 	0,09 	1,08 	0,12 	0,85 	0,10 	1,08 	1,32 	1,21 	1,49 	1,19 	0,84 	1,34 	0,93 	1,11 	0,77 	0,87 	0,64 		"unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G16520.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink)."
AT4G15550.1	2018	2,95	2	0,85 	0,17 	0,99 	0,13 	1,33 	0,32 	1,03 	0,51 	1,25 	0,63 	0,72 	1,10 	0,84 	1,29 	0,69 	1,06 	1,36 	2,21 	INDOLE-3-ACETATE BETA-D-GLUCOSYLTRANSFERASE (IAGLU)	UDP-glucose:indole-3-acetate beta-D-glucosyltransferase
AT4G15560.1	963	9,37	5	1,04 	0,06 	1,10 	0,08 	1,06 	0,06 	1,06 	1,18 	0,90 	1,00 	1,08 	1,29 	0,92 	1,11 	1,02 	1,21 	0,90 	1,09 	CLOROPLASTOS ALTERADOS 1 (CLA1)	Encodes a protein with 1-deoxyxylulose 5-phosphate synthase activity involved in the MEP pathway. It is essential for chloroplast development in Arabidopsis
AT4G15802.1	1094	8,07	6	0,86 	0,14 	0,92 	0,10 	1,18 	0,23 	1,12 	0,63 	1,07 	0,61 	1,10 	0,76 	1,09 	0,74 	1,02 	0,69 	1,80 	1,20 	HEAT SHOCK FACTOR BINDING PROTEIN (HSBP)	Encodes a protein with similarity to heat shock factor binding proteins. Involved in negative regulation of heat shock response. Becomes nuclear localized upon heat treatment.
AT4G15900.1	1988	3,07	3	0,99 	0,04 	0,76 	0,06 	0,76 	0,06 	0,90 	0,95 	1,03 	1,10 	0,79 	0,61 	0,91 	0,71 	0,88 	0,69 	0,82 	0,64 	PLEIOTROPIC REGULATORY LOCUS 1 (PRL1)	Mutations confer hypersensitivity to glucose and sucrose and augments sensitivity to cytokinin, ethylene, ABA and auxin. Encodes a nuclear  WD40 protein that is imported into the nucleus.  Essential for plant innate immunity.  Interacts with MOS4 and AtCDC5. It is also predicted to have two DWD motifs. It can bind to DDB1a in Y2H assays, and DDB1b in co-IP assays, and may be involved in the formation of a CUL4-based E3 ubiquitin ligase, and may affect the stability of AKIN10.
AT4G16143.2	418	19,22	9	0,72 	0,09 	1,15 	0,13 	1,65 	0,16 	0,51 	0,65 	0,76 	0,95 	0,88 	1,01 	1,26 	1,46 	1,84 	1,98 	1,31 	1,47 	IMPORTIN ALPHA ISOFORM 2 (IMPA-2)	Protein interacts with Agrobacterium proteins VirD2 and VirE2. Is not individually essential for Agrobacterium-mediated root transformation, but when overexpressed can rescue the impa-4 decreased transformation susceptibility phenotype.
AT4G16155.1	278	24,92	14	0,84 	0,15 	0,84 	0,06 	1,08 	0,19 	0,54 	0,96 	0,64 	1,20 	0,76 	0,72 	0,95 	0,94 	1,41 	1,41 	0,77 	0,75 		"dihydrolipoyl dehydrogenases; FUNCTIONS IN: dihydrolipoyl dehydrogenase activity; INVOLVED IN: oxidation reduction, cell redox homeostasis; LOCATED IN: chloroplast, chloroplast envelope; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: FAD-dependent pyridine nucleotide-disulphide oxidoreductase (InterPro:IPR013027), Pyridine nucleotide-disulphide oxidoreductase, class I, active site (InterPro:IPR012999), Pyridine nucleotide-disulphide oxidoreductase, dimerisation (InterPro:IPR004099), FAD/NAD-linked reductase, dimerisation (InterPro:IPR016156), Dihydrolipoamide dehydrogenase (InterPro:IPR006258), Mercuric reductase (InterPro:IPR000815), Pyridine nucleotide-disulphide oxidoreductase, NAD-binding region (InterPro:IPR001327); BEST Arabidopsis thaliana protein match is: lipoamide dehydrogenase 1 (TAIR:AT3G16950.1); Has 29334 Blast hits to 29301 proteins in 3032 species: Archae - 559; Bacteria - 20043; Metazoa - 811; Fungi - 377; Plants - 519; Viruses - 0; Other Eukaryotes - 7025 (source: NCBI BLink)."
AT4G16390.1	370	20,74	11	1,03 	0,19 	1,79 	0,36 	1,68 	0,10 	0,71 	0,69 	1,43 	1,28 	1,07 	1,32 	2,11 	2,65 	1,47 	1,79 	1,56 	1,89 	SUPPRESSOR OF VARIEGATION 7 (SVR7)	Encodes a pentatricopeptide repeat protein, SVR7 (SUPPRESSOR OF VARIEGATION7), required for FtsH-mediated chloroplast biogenesis.
AT4G16500.1	1254	6,58	3	0,72 	0,04 	0,61 	0,05 	0,83 	0,08 	0,67 	0,79 	0,65 	0,77 	0,54 	0,70 	0,51 	0,67 	0,76 	1,05 	0,67 	0,86 		"Cystatin/monellin superfamily protein; FUNCTIONS IN: enzyme regulator activity, cysteine-type endopeptidase inhibitor activity; INVOLVED IN: biological_process unknown; LOCATED IN: cell wall, vacuole; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Proteinase inhibitor I25, cystatin (InterPro:IPR000010), Proteinase inhibitor I25, cystatin, conserved region (InterPro:IPR020381); BEST Arabidopsis thaliana protein match is: Cystatin/monellin superfamily protein (TAIR:AT5G47550.1); Has 714 Blast hits to 692 proteins in 89 species: Archae - 0; Bacteria - 0; Metazoa - 5; Fungi - 0; Plants - 705; Viruses - 0; Other Eukaryotes - 4 (source: NCBI BLink)."
AT4G16660.1	1028	8,64	4	1,00 	0,03 	1,04 	0,02 	1,03 	0,04 	0,95 	1,05 	0,95 	1,05 	1,00 	1,08 	1,00 	1,08 	1,04 	1,13 	0,95 	1,02 		"heat shock protein 70 (Hsp 70) family protein; FUNCTIONS IN: ATP binding; LOCATED IN: plasma membrane, chloroplast; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Heat shock protein 70, conserved site (InterPro:IPR018181), Heat shock protein Hsp70 (InterPro:IPR001023), Heat shock protein 70 (InterPro:IPR013126); BEST Arabidopsis thaliana protein match is: heat shock protein 70 (Hsp 70) family protein (TAIR:AT1G11660.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink)."
AT4G16760.1	1419	5,66	3	0,87 	0,03 	0,92 	0,04 	1,05 	0,05 	0,87 	0,79 	0,94 	0,86 	0,95 	0,82 	1,02 	0,89 	1,08 	0,94 	1,17 	1,02 	ACYL-COA OXIDASE 1 (ACX1)	Encodes a medium to long-chain acyl-CoA oxidase. Catalyzes the first step of fatty acid beta-oxidation. Involved in jasmonate biosynthesis. Gene expression is induced by wounding, drought stress, abscisic acid, and jasmonate.
AT4G16830.1	1587	4,65	4	0,96 	0,07 	0,96 	0,03 	1,00 	0,07 	1,04 	0,82 	1,11 	0,87 	0,90 	0,95 	0,95 	1,02 	0,86 	0,91 	1,08 	1,16 		"Hyaluronan / mRNA binding family; CONTAINS InterPro DOMAIN/s: Stm1, N-terminal (InterPro:IPR019084), Hyaluronan/mRNA-binding protein (InterPro:IPR006861); BEST Arabidopsis thaliana protein match is: Hyaluronan / mRNA binding family (TAIR:AT4G17520.1); Has 23191 Blast hits to 11934 proteins in 1060 species: Archae - 16; Bacteria - 7670; Metazoa - 7282; Fungi - 1721; Plants - 3144; Viruses - 315; Other Eukaryotes - 3043 (source: NCBI BLink)."
AT4G16990.2	1592	4,63	2	0,71 	0,08 	0,64 	0,23 	0,90 	0,28 	0,90 	0,77 	0,63 	0,55 	1,18 	0,30 	0,86 	0,23 	1,34 	0,42 	1,43 	0,41 	RESISTANCE TO LEPTOSPHAERIA MACULANS 3 (RLM3)	"RESISTANCE TO LEPTOSPHAERIA MACULANS 3 (RLM3); FUNCTIONS IN: transmembrane receptor activity, ATP binding; INVOLVED IN: defense response to fungus, incompatible interaction, regulation of defense response by callose deposition, defense response; LOCATED IN: intrinsic to membrane; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: NB-ARC (InterPro:IPR002182), Disease resistance/zinc finger/chromosome condensation-like region (InterPro:IPR013591), Toll-Interleukin receptor (InterPro:IPR000157), Disease resistance protein (InterPro:IPR000767); BEST Arabidopsis thaliana protein match is: disease resistance protein (TIR-NBS-LRR class), putative (TAIR:AT4G16890.1); Has 6697 Blast hits to 6313 proteins in 180 species: Archae - 0; Bacteria - 4; Metazoa - 2; Fungi - 0; Plants - 6691; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink)."
AT4G17040.1	1647	4,33	2	0,81 	0,18 	1,20 	0,12 	1,66 	0,36 	1,22 	0,57 	0,99 	0,46 	1,15 	1,51 	0,93 	1,19 	0,92 	1,22 	1,96 	2,54 	CLP PROTEASE R SUBUNIT 4 (CLPR4)	HON5 (At4g17040) encodes the ClpR4 subunit of the chloroplast-localized Clp protease complex. hon mutations disturb plastid protein homeostasis, thereby activating plastid signaling and inducing stress acclimatization.
AT4G17090.1	257	26,14	14	1,33 	0,07 	0,96 	0,06 	0,72 	0,04 	1,47 	1,43 	1,25 	1,18 	1,11 	0,99 	0,94 	0,82 	0,75 	0,64 	0,80 	0,68 	CHLOROPLAST BETA-AMYLASE (CT-BMY)	Encodes a beta-amylase targeted to the chloroplast. Transgenic BMY8 RNAi lines fail to accumulate maltose during cold shock suggesting that maltose accumulation coincides with BMY8 expression. Apart from maltose, the sugar content of the RNAi lines were similar to wildtype (glucose and sucrose unaffected).
AT4G17100.1	1744	4,02	2	1,00 	0,03 	0,92 	0,04 	0,92 	0,03 	0,92 	0,98 	1,02 	1,09 	0,92 	0,83 	1,02 	0,92 	1,00 	0,90 	0,93 	0,84 		"CONTAINS InterPro DOMAIN/s: Endoribonuclease XendoU (InterPro:IPR018998); Has 943 Blast hits to 770 proteins in 162 species: Archae - 0; Bacteria - 61; Metazoa - 472; Fungi - 40; Plants - 78; Viruses - 35; Other Eukaryotes - 257 (source: NCBI BLink)."
AT4G17170.1	772	11,96	6	0,97 	0,09 	1,08 	0,08 	1,13 	0,09 	0,97 	0,77 	1,19 	0,94 	1,05 	0,90 	1,28 	1,10 	1,07 	0,92 	1,36 	1,16 	RAB GTPASE HOMOLOG B1C (RABB1C)	member of RAB gene family
AT4G17300.1	1019	8,73	6	1,47 	0,20 	0,95 	0,19 	0,65 	0,09 	1,66 	1,94 	1,06 	1,22 	1,46 	0,82 	0,96 	0,56 	0,86 	0,51 	0,76 	0,47 	 (NS1)	Asparaginyl-tRNA synthetase protein involved in amino acid activation/protein synthesis.
AT4G17340.1	1778	4	2	0,90 	0,17 	0,70 	0,05 	0,85 	0,17 	1,16 	0,58 	1,25 	0,63 	0,74 	0,60 	0,80 	0,65 	0,63 	0,52 	1,25 	1,02 	"TONOPLAST INTRINSIC PROTEIN 2;2 (TIP2;2)"	"tonoplast intrinsic protein 2;2 (TIP2;2); FUNCTIONS IN: water channel activity; INVOLVED IN: response to salt stress, transport; LOCATED IN: in 6 components; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 10 growth stages; CONTAINS InterPro DOMAIN/s: Major intrinsic protein, conserved site (InterPro:IPR022357), Aquaporin (InterPro:IPR012269), Major intrinsic protein (InterPro:IPR000425); BEST Arabidopsis thaliana protein match is: tonoplast intrinsic protein 2;3 (TAIR:AT5G47450.1); Has 10928 Blast hits to 10884 proteins in 2182 species: Archae - 82; Bacteria - 5178; Metazoa - 1485; Fungi - 421; Plants - 2525; Viruses - 2; Other Eukaryotes - 1235 (source: NCBI BLink)."
AT4G17390.1	475	17,59	9	1,63 	0,08 	1,91 	0,18 	1,19 	0,11 	1,54 	1,80 	1,45 	1,74 	1,64 	2,25 	1,57 	2,19 	1,10 	1,47 	0,95 	1,25 		"Ribosomal protein L23/L15e family protein; FUNCTIONS IN: structural constituent of ribosome; INVOLVED IN: translation; LOCATED IN: ribosome, cytosolic large ribosomal subunit, nucleolus, membrane; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Ribosomal protein L15e (InterPro:IPR000439), Ribosomal protein L23/L15e, core (InterPro:IPR012678), Ribosomal protein L15e, conserved site (InterPro:IPR020925); BEST Arabidopsis thaliana protein match is: Ribosomal protein L23/L15e family protein (TAIR:AT4G16720.1); Has 1380 Blast hits to 1379 proteins in 431 species: Archae - 314; Bacteria - 0; Metazoa - 407; Fungi - 163; Plants - 282; Viruses - 0; Other Eukaryotes - 214 (source: NCBI BLink)."
AT4G17510.1	2503	2	2	0,89 	0,08 	0,76 	0,10 	0,85 	0,08 	0,74 	0,77 	0,99 	1,05 	0,54 	0,74 	0,73 	1,01 	0,74 	1,01 	0,69 	0,95 	UBIQUITIN C-TERMINAL HYDROLASE 3 (UCH3)	"ubiquitin C-terminal hydrolase 3 (UCH3); FUNCTIONS IN: ubiquitin thiolesterase activity; INVOLVED IN: ubiquitin-dependent protein catabolic process; LOCATED IN: intracellular; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1 (InterPro:IPR001578); BEST Arabidopsis thaliana protein match is: Peptidase C12, ubiquitin carboxyl-terminal hydrolase 1 (TAIR:AT1G65650.1); Has 1294 Blast hits to 1288 proteins in 232 species: Archae - 0; Bacteria - 0; Metazoa - 624; Fungi - 359; Plants - 155; Viruses - 0; Other Eukaryotes - 156 (source: NCBI BLink)."
